"tabla","pk_columna","pk_valor","columna","valor_actual","valor_propuesto"
"erp_catalogo_productos","id_producto_erp","1510","descripcion","<p>Disco giratorio para h├â┬ímster (ruso, enano)</p><p>Medidas: 12.7 cm diametro</p><p>color: transparente</p><p><br></p><p>Descripci├â┬│n: disco giratorio para ejercitar tu hamster.</p><p><br></p><p><br></p><p><br></p>","<p>Disco giratorio para hámster (ruso, enano)</p><p>Medidas: 12.7 cm diametro</p><p>color: transparente</p><p><br></p><p>Descripción: disco giratorio para ejercitar tu hamster.</p><p><br></p><p><br></p><p><br></p>"
"erp_catalogo_productos","id_producto_erp","1511","descripcion","<p>Dispensador hueso de bolsas sanitarias </p><p><br></p><p>Descripci├â┬│n:</p><p>Dispensador de bolsas sanitarias para eses de tu mascota con un dise├â┬▒o discreto y elegante.</p><p><br></p><p>Incluye: 2 cartucho de bolsas</p><p><br></p>","<p>Dispensador hueso de bolsas sanitarias </p><p><br></p><p>Descripción:</p><p>Dispensador de bolsas sanitarias para eses de tu mascota con un diseño discreto y elegante.</p><p><br></p><p>Incluye: 2 cartucho de bolsas</p><p><br></p>"
"erp_catalogo_productos","id_producto_erp","1512","descripcion","<h4><strong style=""background-color: transparent;"">Capacidad:</strong>&nbsp;200 / 250 L/Hr</h4><ul><li class=""ql-align-justify"">Filtro para acuario.</li><li>Motor totalmente sumergible.</li><li>Funcionamiento totalmente silencioso.</li><li>Ventosas para adaptarse a&nbsp;cualquier acuario.</li><li>Adecuado para agua dulce y marina.</li><li>Filtro f├â┬¡sico y biol├â┬│gico.</li></ul><p class=""ql-align-justify""><br></p><p><br></p>","<h4><strong style=""background-color: transparent;"">Capacidad:</strong>&nbsp;200 / 250 L/Hr</h4><ul><li class=""ql-align-justify"">Filtro para acuario.</li><li>Motor totalmente sumergible.</li><li>Funcionamiento totalmente silencioso.</li><li>Ventosas para adaptarse a&nbsp;cualquier acuario.</li><li>Adecuado para agua dulce y marina.</li><li>Filtro físico y biológico.</li></ul><p class=""ql-align-justify""><br></p><p><br></p>"
"erp_catalogo_productos","id_producto_erp","1513","descripcion","<h4><strong style=""background-color: transparent;"">Capacidad:</strong>&nbsp;150 / 180 L/Hr</h4><ul><li class=""ql-align-justify"">Filtro para terrarios.</li><li class=""ql-align-justify"">Motor totalmente sumergible.</li><li class=""ql-align-justify"">Funcionamiento totalmente silencioso.</li><li class=""ql-align-justify"">Ventosas para adaptarse a&nbsp;cualquier acuario.</li><li class=""ql-align-justify"">Adecuado para agua dulce y marina.</li><li class=""ql-align-justify"">Filtro f├â┬¡sico y biol├â┬│gico.</li></ul><p><br></p><p class=""ql-align-justify""><br></p><p><br></p>","<h4><strong style=""background-color: transparent;"">Capacidad:</strong>&nbsp;150 / 180 L/Hr</h4><ul><li class=""ql-align-justify"">Filtro para terrarios.</li><li class=""ql-align-justify"">Motor totalmente sumergible.</li><li class=""ql-align-justify"">Funcionamiento totalmente silencioso.</li><li class=""ql-align-justify"">Ventosas para adaptarse a&nbsp;cualquier acuario.</li><li class=""ql-align-justify"">Adecuado para agua dulce y marina.</li><li class=""ql-align-justify"">Filtro físico y biológico.</li></ul><p><br></p><p class=""ql-align-justify""><br></p><p><br></p>"
"erp_catalogo_productos","id_producto_erp","1514","descripcion","<p>Tonico para aves postura</p><p><br></p><p>Descripci├â┬│n:</p><p><span style=""color: rgb(0, 0, 0);"">Es un suplemento que estimula la reproducci├â┬│n y apareamiento de las aves, adem├â┬ís de favorecer la fertilidad y la postura. L</span><span style=""color: rgb(50, 51, 56);"">a fertilidad - Favorece la postura- Para todo tipo de aves de ornato y canoras</span></p><p><br></p>","<p>Tonico para aves postura</p><p><br></p><p>Descripción:</p><p><span style=""color: rgb(0, 0, 0);"">Es un suplemento que estimula la reproducción y apareamiento de las aves, además de favorecer la fertilidad y la postura. L</span><span style=""color: rgb(50, 51, 56);"">a fertilidad - Favorece la postura- Para todo tipo de aves de ornato y canoras</span></p><p><br></p>"
"erp_catalogo_productos","id_producto_erp","1515","descripcion","<p>Grava para pecera</p><p>Cantidad: 25kgr</p><p>Color: amarillo flourecente</p><p>Tama├â┬▒o: 3 mm</p><p><br></p><p>Descripci├â┬│n: grava para decorar tu pecera en el fondo con un color unico que le dara vida a ese espacio exclusivo para ti.</p><p><br></p>","<p>Grava para pecera</p><p>Cantidad: 25kgr</p><p>Color: amarillo flourecente</p><p>Tamaño: 3 mm</p><p><br></p><p>Descripción: grava para decorar tu pecera en el fondo con un color unico que le dara vida a ese espacio exclusivo para ti.</p><p><br></p>"
"erp_catalogo_productos","id_producto_erp","1516","descripcion","<p>Grava para pecera de azul cielo</p><p>Cantidad: 25kgr</p><p>Color: azul cielo</p><p>Tama├â┬▒o: 3 mm</p><p><br></p><p>Descripci├â┬│n: grava para decorar tu pecera en el fondo con un color unico que le dara vida a ese espacio exclusivo para ti.</p><p><br></p>","<p>Grava para pecera de azul cielo</p><p>Cantidad: 25kgr</p><p>Color: azul cielo</p><p>Tamaño: 3 mm</p><p><br></p><p>Descripción: grava para decorar tu pecera en el fondo con un color unico que le dara vida a ese espacio exclusivo para ti.</p><p><br></p>"
"erp_catalogo_productos","id_producto_erp","1517","descripcion","<p>Jaula corral gala 4 paneles con tapa</p><p>Cantidad: 4 paneles</p><p>Medida de cada panel:60 x 60 cm (largo x alto)</p><p>Material: met├â┬ílico</p><p>Color: gris natural del material galvanizado</p><p><br></p><p>Descripci├â┬▓n:</p><p>Corral plegable de 4 paneles con tapa montable y desmontable para conejo, cuyo, perros, gatos, gallos, gallinas, patos, mini pig y mas etc. i<span style=""color: rgb(102, 102, 102);"">deal para entrenar cachorros, dividir espacios, separar camadas, aislar perritos enfermos, cuidados post quir├â┬║rgicos.</span></p><p><br></p><p>Incluye:</p><p>Puerta abatible con doble pasador</p><p><br></p><p><span style=""color: rgb(102, 102, 102);"">Configuarci├â┬│n de armado: Cuadrado 60 x 60 cm</span></p>","<p>Jaula corral gala 4 paneles con tapa</p><p>Cantidad: 4 paneles</p><p>Medida de cada panel:60 x 60 cm (largo x alto)</p><p>Material: metálico</p><p>Color: gris natural del material galvanizado</p><p><br></p><p>Descripciòn:</p><p>Corral plegable de 4 paneles con tapa montable y desmontable para conejo, cuyo, perros, gatos, gallos, gallinas, patos, mini pig y mas etc. i<span style=""color: rgb(102, 102, 102);"">deal para entrenar cachorros, dividir espacios, separar camadas, aislar perritos enfermos, cuidados post quirúrgicos.</span></p><p><br></p><p>Incluye:</p><p>Puerta abatible con doble pasador</p><p><br></p><p><span style=""color: rgb(102, 102, 102);"">Configuarción de armado: Cuadrado 60 x 60 cm</span></p>"
"erp_catalogo_productos","id_producto_erp","1518","descripcion","<p>Juguete de hilo con agarradera y pelota </p><p><br></p><p>Descripci├â┬│n: Juguete<span style=""color: rgb(33, 37, 41);""> de hilo de algod├â┬│n multicolor, con pelota tipo tenis, trenzado en la parte media y con agarradera de pl├â┬ístico. Fabricado de algod├â┬│n que ejercita la mand├â┬¡bula, fortalece las enc├â┬¡as, limpia los dientes y entretiene a la mascota. Tiene agarradera de pl├â┬ístico que le permite interactuar con el perro, previniendo el estr├â┬®s y el problema de mordisquear. con ventajas r</span>esistente, no t├â┬│xico, duradero, lavable.</p><p>Ayuda a la mascota a tener mayor actividad f├â┬¡sica y a eliminar la ansiedad de la detenci├â┬│n de los cachorros.</p><p><br></p>","<p>Juguete de hilo con agarradera y pelota </p><p><br></p><p>Descripción: Juguete<span style=""color: rgb(33, 37, 41);""> de hilo de algodón multicolor, con pelota tipo tenis, trenzado en la parte media y con agarradera de plástico. Fabricado de algodón que ejercita la mandíbula, fortalece las encías, limpia los dientes y entretiene a la mascota. Tiene agarradera de plástico que le permite interactuar con el perro, previniendo el estrés y el problema de mordisquear. con ventajas r</span>esistente, no tóxico, duradero, lavable.</p><p>Ayuda a la mascota a tener mayor actividad física y a eliminar la ansiedad de la detención de los cachorros.</p><p><br></p>"
"erp_catalogo_productos","id_producto_erp","1519","descripcion","<p>Juguete con hilo con soporte</p><p><br></p><p>Descripci├â┬│n: Juguete<span style=""color: rgb(33, 37, 41);""> de hilo de algod├â┬│n multicolor, con pelota tipo tenis, trenzado en la parte media y con agarradera de pl├â┬ístico. Fabricado de algod├â┬│n que ejercita la mand├â┬¡bula, fortalece las enc├â┬¡as, limpia los dientes y entretiene a la mascota. Tiene agarradera de pl├â┬ístico que le permite interactuar con el perro, previniendo el estr├â┬®s y el problema de mordisquear. con ventajas r</span>esistente, no t├â┬│xico, duradero, lavable.</p><p>Ayuda a la mascota a tener mayor actividad f├â┬¡sica y a eliminar la ansiedad de la detenci├â┬│n de los cachorros.</p><p><span style=""color: rgb(33, 37, 41);"">.</span></p>","<p>Juguete con hilo con soporte</p><p><br></p><p>Descripción: Juguete<span style=""color: rgb(33, 37, 41);""> de hilo de algodón multicolor, con pelota tipo tenis, trenzado en la parte media y con agarradera de plástico. Fabricado de algodón que ejercita la mandíbula, fortalece las encías, limpia los dientes y entretiene a la mascota. Tiene agarradera de plástico que le permite interactuar con el perro, previniendo el estrés y el problema de mordisquear. con ventajas r</span>esistente, no tóxico, duradero, lavable.</p><p>Ayuda a la mascota a tener mayor actividad física y a eliminar la ansiedad de la detención de los cachorros.</p><p><span style=""color: rgb(33, 37, 41);"">.</span></p>"
"erp_catalogo_productos","id_producto_erp","1520","descripcion","<p>Juguete para aves espejo coraz├â┬│n</p><p><br></p><p>Descripci├â┬│n:</p><p><span style=""color: rgba(0, 0, 0, 0.55); background-color: rgb(255, 255, 255);"">Su dise├â┬▒o colgante permite que sea f├â┬ícil de instalar en cualquier jaula, proporcionando horas de diversi├â┬│n y ejercicio para tu mascota. Adem├â┬ís, su colorido dise├â┬▒o atraer├â┬í la atenci├â┬│n de tu ave, estimulando su curiosidad y su instinto natural de jugar y explorar.</span></p><p><br></p><p><span style=""color: rgb(51, 51, 51); background-color: rgb(255, 255, 255);"">Adecuados para loros medianos, periquito, cacat├â┬║a, cacat├â┬║a, amaz├â┬│n, gris africano, conure, eclecto, etc. ademas cuenta con una campana el cual  genera sonido al moverse.</span></p>","<p>Juguete para aves espejo corazón</p><p><br></p><p>Descripción:</p><p><span style=""color: rgba(0, 0, 0, 0.55); background-color: rgb(255, 255, 255);"">Su diseño colgante permite que sea fácil de instalar en cualquier jaula, proporcionando horas de diversión y ejercicio para tu mascota. Además, su colorido diseño atraerá la atención de tu ave, estimulando su curiosidad y su instinto natural de jugar y explorar.</span></p><p><br></p><p><span style=""color: rgb(51, 51, 51); background-color: rgb(255, 255, 255);"">Adecuados para loros medianos, periquito, cacatúa, cacatúa, amazón, gris africano, conure, eclecto, etc. ademas cuenta con una campana el cual  genera sonido al moverse.</span></p>"
"erp_catalogo_productos","id_producto_erp","1521","descripcion","<p>Juguete para aves espejo flor</p><p>Colores: naranja, verde rosa, azul, (sujetos a disponibilidad)</p><p><br></p><p>Descripci├â┬│n:</p><p><span style=""color: rgba(0, 0, 0, 0.55); background-color: rgb(255, 255, 255);"">Su dise├â┬▒o colgante permite que sea f├â┬ícil de instalar en cualquier jaula, proporcionando horas de diversi├â┬│n y ejercicio para tu mascota. Adem├â┬ís, su colorido dise├â┬▒o atraer├â┬í la atenci├â┬│n de tu ave, estimulando su curiosidad y su instinto natural de jugar y explorar.</span></p><p><br></p><p><span style=""color: rgb(51, 51, 51); background-color: rgb(255, 255, 255);"">Adecuados para loros medianos, periquito, cacat├â┬║a, cacat├â┬║a, amaz├â┬│n, gris africano, conure, eclecto, etc. ademas cuenta con una campana el cual genera sonido al moverse.</span></p>","<p>Juguete para aves espejo flor</p><p>Colores: naranja, verde rosa, azul, (sujetos a disponibilidad)</p><p><br></p><p>Descripción:</p><p><span style=""color: rgba(0, 0, 0, 0.55); background-color: rgb(255, 255, 255);"">Su diseño colgante permite que sea fácil de instalar en cualquier jaula, proporcionando horas de diversión y ejercicio para tu mascota. Además, su colorido diseño atraerá la atención de tu ave, estimulando su curiosidad y su instinto natural de jugar y explorar.</span></p><p><br></p><p><span style=""color: rgb(51, 51, 51); background-color: rgb(255, 255, 255);"">Adecuados para loros medianos, periquito, cacatúa, cacatúa, amazón, gris africano, conure, eclecto, etc. ademas cuenta con una campana el cual genera sonido al moverse.</span></p>"
"erp_catalogo_productos","id_producto_erp","1522","descripcion","<p>Juguete subibaja para h├â┬ímster</p><p><br></p><p>Descripci├â┬│n:</p><p>Juguete subibaja de tunel para h├â┬ímster que le ayudara a desestresarse e interactuar entre ellos y tener un rato de diversion.</p>","<p>Juguete subibaja para hámster</p><p><br></p><p>Descripción:</p><p>Juguete subibaja de tunel para hámster que le ayudara a desestresarse e interactuar entre ellos y tener un rato de diversion.</p>"
"erp_catalogo_productos","id_producto_erp","1523","descripcion","<p>Lampara mininano</p><p>color: blanca</p><p>Potencia:1.5w</p><p>Voltaje: 5 v</p><p><br></p><p>Descripci├â┬▓n:</p><p>Lampara nano para acuarios peque├â┬▒os con conexi├â┬│n usb de facil insatalaci├â┬│n con bombillas led de luz blanca.</p><p><br></p>","<p>Lampara mininano</p><p>color: blanca</p><p>Potencia:1.5w</p><p>Voltaje: 5 v</p><p><br></p><p>Descripciòn:</p><p>Lampara nano para acuarios pequeños con conexión usb de facil insatalación con bombillas led de luz blanca.</p><p><br></p>"
"erp_catalogo_productos","id_producto_erp","1524","descripcion","<p>Larva de mosca soldado</p><p>Cantidad: 30 grs</p><p><br></p><p>Descripci├â┬│n: gran contenido de prote├â┬¡na de alta digestibilidad, rico en amino├â┬ícidos, vitaminas y minerales un snack suculento para reptiles para urones, apaches, erizos, iguanas, camaleones, etc.</p>","<p>Larva de mosca soldado</p><p>Cantidad: 30 grs</p><p><br></p><p>Descripción: gran contenido de proteína de alta digestibilidad, rico en aminoácidos, vitaminas y minerales un snack suculento para reptiles para urones, apaches, erizos, iguanas, camaleones, etc.</p>"
"erp_catalogo_productos","id_producto_erp","1525","descripcion","<p>Lata Nupec Adulto con Carne con Verduras Alimento h├â┬║medo</p><p><br></p><p>Descripci├â┬│n:</p><p>Tama├â┬▒o de la raza: Adulto</p><p>Tipo de comida para mascotas: Alimento Humedo.</p><p>Peso de la unidad: 100 g.</p><p>Sabor: <span style=""color: rgb(94, 98, 120);"">Carne con Verduras</span></p><p>Necesidades especiales: Ayuda a fortalecer el sistema nervioso</p>","<p>Lata Nupec Adulto con Carne con Verduras Alimento húmedo</p><p><br></p><p>Descripción:</p><p>Tamaño de la raza: Adulto</p><p>Tipo de comida para mascotas: Alimento Humedo.</p><p>Peso de la unidad: 100 g.</p><p>Sabor: <span style=""color: rgb(94, 98, 120);"">Carne con Verduras</span></p><p>Necesidades especiales: Ayuda a fortalecer el sistema nervioso</p>"
"erp_catalogo_productos","id_producto_erp","1526","descripcion","<p>Lata Nupec Felino Hairball (Gato bola de pelo) con Pescado Alimento h├â┬║medo</p><p><br></p><p>Descripci├â┬│n:</p><p>Tama├â┬▒o de la raza: Felino (Gato bola de pelo)</p><p>Tipo de comida para mascotas: Alimento Humedo.</p><p>Peso de la unidad: 100 g.</p><p>Sabor: <span style=""color: rgb(94, 98, 120);"">Pescado</span></p><p>Necesidades especiales: Ayuda a reducir la formaci├â┬│n de bolas de pelo</p>","<p>Lata Nupec Felino Hairball (Gato bola de pelo) con Pescado Alimento húmedo</p><p><br></p><p>Descripción:</p><p>Tamaño de la raza: Felino (Gato bola de pelo)</p><p>Tipo de comida para mascotas: Alimento Humedo.</p><p>Peso de la unidad: 100 g.</p><p>Sabor: <span style=""color: rgb(94, 98, 120);"">Pescado</span></p><p>Necesidades especiales: Ayuda a reducir la formación de bolas de pelo</p>"
